appid,game_name,filename,status,source_title,source_url,match_score,extract_chars,extract_words
1746930,SunnySide,,no_match,,,,0,0
1747760,Momodora: Moonlit Farewell,1747760_Momodora - Moonlit Farewell.txt,ok,Momodora: Moonlit Farewell,https://en.wikipedia.org/wiki/Momodora:_Moonlit_Farewell,8.00,2304,365
1748620,FlipWitch - Forbidden Sex Hex,,no_match,,,,0,0
1749630,Chill Corner,,no_match,,,,0,0
1750770,Starcom: Unknown Space,,no_match,,,,0,0
1755830,Astrea: Six-Sided Oracles,,no_match,,,,0,0
1760250,Madden NFL 23,1760250_Madden NFL 23.txt,ok,Madden NFL 23,https://en.wikipedia.org/wiki/Madden_NFL_23,8.00,4293,730
1761390,Hatsune Miku: Project DIVA Mega Mix+,,no_match,,,,0,0
1764390,BAD END THEATER,,no_match,,,,0,0
1764530,Sailwind,,no_match,,,,0,0
1765350,候鸟,,no_match,,,,0,0
1766060,HumanitZ,,no_match,,,,0,0
1768640,Leap of Faith,,no_match,,,,0,0
1771980,The Operator,,no_match,,,,0,0
1774580,STAR WARS Jedi: Survivor,,no_match,,,,0,0
1776380,STAR OCEAN THE DIVINE FORCE,,no_match,,,,0,0
1777620,Soul Hackers 2,1777620_Soul Hackers 2.txt,ok,Soul Hackers 2,https://en.wikipedia.org/wiki/Soul_Hackers_2,8.00,17583,2797
1778820,TEKKEN 8,1778820_TEKKEN 8.txt,ok,Tekken,https://en.wikipedia.org/wiki/Tekken,7.14,35606,5904
1782120,ZERO Sievert,,no_match,,,,0,0
1782210,Crab Game,1782210_Crab Game.txt,ok,Crab Game,https://en.wikipedia.org/wiki/Crab_Game,8.00,4732,804
1782380,SCP: Containment Breach Multiplayer,,no_match,,,,0,0
1785150,Friends vs Friends,1785150_Friends vs Friends.txt,ok,Friends vs Friends,https://en.wikipedia.org/wiki/Friends_vs_Friends,8.00,1505,257
1785650,TopSpin 2K25,1785650_TopSpin 2K25.txt,ok,TopSpin 2K25,https://en.wikipedia.org/wiki/TopSpin_2K25,8.00,1091,190
1789480,Marauders,1789480_Marauders.txt,ok,Marauder,https://en.wikipedia.org/wiki/Marauder,7.65,3930,572
1790600,DRAGON BALL: Sparking! ZERO,,no_match,,,,0,0
1792250,Serious Sam: Siberian Mayhem,1792250_Serious Sam - Siberian Mayhem.txt,ok,Serious Sam: Siberian Mayhem,https://en.wikipedia.org/wiki/Serious_Sam:_Siberian_Mayhem,8.00,7840,1313
1794680,Vampire Survivors,1794680_Vampire Survivors.txt,ok,Vampire Survivors,https://en.wikipedia.org/wiki/Vampire_Survivors,8.00,15603,2517
1794960,Sonic Origins,1794960_Sonic Origins.txt,ok,Sonic Origins,https://en.wikipedia.org/wiki/Sonic_Origins,8.00,11662,1845
1796220,Laika: Aged Through Blood,1796220_Laika - Aged Through Blood.txt,ok,Laika: Aged Through Blood,https://en.wikipedia.org/wiki/Laika:_Aged_Through_Blood,8.00,15028,2456
1797880,Lost Light,,no_match,,,,0,0
1799930,Redout 2,,no_match,,,,0,0
1801110,BOKURA,,no_match,,,,0,0
1805480,Like a Dragon: Ishin!,1805480_Like a Dragon - Ishin!.txt,ok,Like a Dragon: Ishin!,https://en.wikipedia.org/wiki/Like_a_Dragon:_Ishin!,8.00,18616,2962
1807080,Ghost Exile,,no_match,,,,0,0
1809540,Nine Sols,1809540_Nine Sols.txt,ok,Nine Sols,https://en.wikipedia.org/wiki/Nine_Sols,8.00,6953,1153
1809700,Persona 3 Portable,1809700_Persona 3 Portable.txt,ok,Persona 3,https://en.wikipedia.org/wiki/Persona_3,6.00,42247,6992
1810580,Nobody - The Turnaround,,no_match,,,,0,0
1811260,EA SPORTS FIFA 23,1811260_EA SPORTS FIFA 23.txt,ok,EA Sports,https://en.wikipedia.org/wiki/EA_Sports,6.15,15429,2632
1811990,Wildfrost,1811990_Wildfrost.txt,ok,Wildfrost,https://en.wikipedia.org/wiki/Wildfrost,8.00,3029,497
1812390,The Elder Scrolls II: Daggerfall,1812390_The Elder Scrolls II - Daggerfall.txt,ok,The Elder Scrolls II: Daggerfall,https://en.wikipedia.org/wiki/The_Elder_Scrolls_II:_Daggerfall,8.00,18470,3022
1812450,Bellwright,,no_match,,,,0,0
1812620,DSX,,no_match,,,,0,0
1812820,Bitburner,,no_match,,,,0,0
1815780,Asphalt Legends Unite,1815780_Asphalt Legends Unite.txt,ok,Asphalt Legends,https://en.wikipedia.org/wiki/Asphalt_Legends,7.00,8623,1408
1816300,HARVESTELLA,,no_match,,,,0,0
1816570,江湖十一,,no_match,,,,0,0
1817070,Marvel’s Spider-Man Remastered,,no_match,,,,0,0
1817190,Marvel’s Spider-Man: Miles Morales,1817190_Marvel’s Spider-Man - Miles Morales.txt,ok,Marvel's Spider-Man: Miles Morales,https://en.wikipedia.org/wiki/Marvel%27s_Spider-Man:_Miles_Morales,7.91,19157,3072
1817230,Hi-Fi RUSH,,no_match,,,,0,0
1818450,STALCRAFT: X,,no_match,,,,0,0
1818750,MultiVersus,1818750_MultiVersus.txt,ok,MultiVersus,https://en.wikipedia.org/wiki/MultiVersus,8.00,16588,2639
1824220,Chivalry 2,1824220_Chivalry 2.txt,ok,Chivalry 2,https://en.wikipedia.org/wiki/Chivalry_2,8.00,5674,944
1827180,Toram Online,,no_match,,,,0,0
1830840,The Planet Crafter: Prologue,,no_match,,,,0,0
1832640,Mirror 2: Project X,,no_match,,,,0,0
1836730,Echo Point Nova,,no_match,,,,0,0
1839950,Terminator: Dark Fate - Defiance,1839950_Terminator - Dark Fate - Defiance.txt,ok,List of Terminator video games,https://en.wikipedia.org/wiki/List_of_Terminator_video_games,5.05,16671,2719
1840080,Homeworld 3,1840080_Homeworld 3.txt,ok,Homeworld 3,https://en.wikipedia.org/wiki/Homeworld_3,8.00,6777,1067
1843760,Rogue Tower,,no_match,,,,0,0
1844380,Warhammer Age of Sigmar: Realms of Ruin,1844380_Warhammer Age of Sigmar - Realms of Ruin.txt,ok,Warhammer Age of Sigmar: Realms of Ruin,https://en.wikipedia.org/wiki/Warhammer_Age_of_Sigmar:_Realms_of_Ruin,8.00,8139,1312
1845910,Dragon Age: The Veilguard,1845910_Dragon Age - The Veilguard.txt,ok,Dragon Age: The Veilguard,https://en.wikipedia.org/wiki/Dragon_Age:_The_Veilguard,8.00,30027,4738
1846170,Iron Lung,1846170_Iron Lung.txt,ok,Iron Lung (video game),https://en.wikipedia.org/wiki/Iron_Lung_(video_game),6.72,7928,1283
1846380,Need for Speed Unbound,1846380_Need for Speed Unbound.txt,ok,Need for Speed Unbound,https://en.wikipedia.org/wiki/Need_for_Speed_Unbound,8.00,12155,2011
1848450,Nightmare of Decay,,no_match,,,,0,0
1849000,SEX with HITLER,,no_match,,,,0,0
1849250,EA SPORTS WRC 24,,no_match,,,,0,0
1850510,TRIANGLE STRATEGY,,no_match,,,,0,0
1850570,DEATH STRANDING DIRECTOR'S CUT,,no_match,,,,0,0
1850740,Ghost Watchers,,no_match,,,,0,0
1857090,Norland,,no_match,,,,0,0
1858630,SWORD ART ONLINE Fractured Daydream,,no_match,,,,0,0
1859910,Legend of Mortal,,no_match,,,,0,0
1860510,Total Conflict: Resistance,,no_match,,,,0,0
1865370,The one who pulls out the sword will be crowned king,,no_match,,,,0,0
1866180,Hooked on You: A Dead by Daylight Dating Sim,1866180_Hooked on You - A Dead by Daylight Dating Sim.txt,ok,Hooked on You: A Dead by Daylight Dating Sim,https://en.wikipedia.org/wiki/Hooked_on_You:_A_Dead_by_Daylight_Dating_Sim,8.00,3267,552
1868140,DAVE THE DIVER,,no_match,,,,0,0
1869590,Omega Strikers,1869590_Omega Strikers.txt,ok,Omega Strikers,https://en.wikipedia.org/wiki/Omega_Strikers,8.00,2032,336
1874490,Potionomics,1874490_Potionomics.txt,ok,Potionomics,https://en.wikipedia.org/wiki/Potionomics,8.00,4618,727
1874880,Arma Reforger,1874880_Arma Reforger.txt,ok,Arma Reforger,https://en.wikipedia.org/wiki/Arma_Reforger,8.00,3912,591
1875830,Shin Megami Tensei V: Vengeance,1875830_Shin Megami Tensei V - Vengeance.txt,ok,Shin Megami Tensei V,https://en.wikipedia.org/wiki/Shin_Megami_Tensei_V,6.80,28526,4499
1876890,Wandering Sword,,no_match,,,,0,0
1877020,Jujutsu Kaisen Cursed Clash,,no_match,,,,0,0
1880330,Sanfu,,no_match,,,,0,0
1881700,Undawn,1881700_Undawn.txt,ok,Undawn,https://en.wikipedia.org/wiki/Undawn,8.00,1012,165
1887840,Another Crab's Treasure,1887840_Another Crab's Treasure.txt,ok,Another Crab's Treasure,https://en.wikipedia.org/wiki/Another_Crab%27s_Treasure,8.00,7839,1283
1888160,ARMORED CORE VI FIRES OF RUBICON,,no_match,,,,0,0
1888930,The Last of Us Part I,1888930_The Last of Us Part I.txt,ok,The Last of Us Part I,https://en.wikipedia.org/wiki/The_Last_of_Us_Part_I,8.00,25543,3910
1891700,Tap Ninja - Idle game,,no_match,,,,0,0
1893810,Solium Infernum,1893810_Solium Infernum.txt,ok,Solium Infernum,https://en.wikipedia.org/wiki/Solium_Infernum,8.00,2280,370
1894430,Plan B: Terraform,,no_match,,,,0,0
1895350,I Wani Hug that Gator!,,no_match,,,,0,0
1895880,Ratchet & Clank: Rift Apart,1895880_Ratchet & Clank - Rift Apart.txt,ok,Ratchet & Clank: Rift Apart,https://en.wikipedia.org/wiki/Ratchet_%26_Clank:_Rift_Apart,8.00,19733,3205
1896700,Wylde Flowers,,no_match,,,,0,0
1898300,ASKA,1898300_ASKA.txt,ok,Aska,https://en.wikipedia.org/wiki/Aska,8.00,1309,204
1901370,Ib,1901370_Ib.txt,ok,Ib (video game),https://en.wikipedia.org/wiki/Ib_(video_game),4.60,6762,1098
1902490,Aperture Desk Job,1902490_Aperture Desk Job.txt,ok,Aperture Desk Job,https://en.wikipedia.org/wiki/Aperture_Desk_Job,8.00,6868,1177
1902690,Fate/Samurai Remnant,1902690_Fate_Samurai Remnant.txt,ok,Fate/Samurai Remnant,https://en.wikipedia.org/wiki/Fate/Samurai_Remnant,8.00,10527,1687
1903620,Killer Frequency,1903620_Killer Frequency.txt,ok,Killer Frequency,https://en.wikipedia.org/wiki/Killer_Frequency,8.00,2790,447
1904540,Football Manager 2023,1904540_Football Manager 2023.txt,ok,Football Manager 2023,https://en.wikipedia.org/wiki/Football_Manager_2023,8.00,1784,288
1905180,OBS Studio,,no_match,,,,0,0
1910580,click to ten,,no_match,,,,0,0
1911390,Knightfall: A Daring Journey,,no_match,,,,0,0
1911610,Windblown,1911610_Windblown.txt,ok,Windblown,https://en.wikipedia.org/wiki/Windblown,8.00,3033,502
1913210,AEW: Fight Forever,,no_match,,,,0,0
1919590,NBA 2K23,1919590_NBA 2K23.txt,ok,NBA 2K23,https://en.wikipedia.org/wiki/NBA_2K23,8.00,3999,682
1920490,The Outer Worlds: Spacer's Choice Edition,1920490_The Outer Worlds - Spacer's Choice Edition.txt,ok,The Outer Worlds,https://en.wikipedia.org/wiki/The_Outer_Worlds,5.43,34512,5498
1920780,Stray Gods: The Roleplaying Musical,,no_match,,,,0,0
1920960,VPet-Simulator,,no_match,,,,0,0
1922560,Plants vs. Zombies Garden Warfare 2: Deluxe Edition,,no_match,,,,0,0
1924490,Gigantic: Rampage Edition,,no_match,,,,0,0
1927720,Monument Valley: Panoramic Edition,,no_match,,,,0,0
1927780,Galaxy Life,,no_match,,,,0,0
1928420,Farlight 84,,no_match,,,,0,0
1928980,Nightingale,1928980_Nightingale.txt,ok,Nightingale (video game),https://en.wikipedia.org/wiki/Nightingale_(video_game),7.00,3884,595
1929610,Demonologist,,no_match,,,,0,0
1931730,Fort Solis,1931730_Fort Solis.txt,ok,Fort Solis,https://en.wikipedia.org/wiki/Fort_Solis,8.00,13938,2160
1931770,Chants of Sennaar,1931770_Chants of Sennaar.txt,ok,Chants of Sennaar,https://en.wikipedia.org/wiki/Chants_of_Sennaar,8.00,10398,1664
1934680,Age of Mythology: Retold,1934680_Age of Mythology - Retold.txt,ok,Age of Mythology: Retold,https://en.wikipedia.org/wiki/Age_of_Mythology:_Retold,8.00,22926,3752
1937500,Let's School,1937500_Let's School.txt,ok,Let's School,https://en.wikipedia.org/wiki/Let%27s_School,8.00,1926,330
1937780,Total War: PHARAOH,,no_match,,,,0,0
1938010,WILD HEARTS,,no_match,,,,0,0
1938090,Call of Duty,1938090_Call of Duty.txt,ok,Call of Duty (video game),https://en.wikipedia.org/wiki/Call_of_Duty_(video_game),7.11,16149,2663
1939970,Nobody Wants to Die,1939970_Nobody Wants to Die.txt,ok,Nobody Wants to Die,https://en.wikipedia.org/wiki/Nobody_Wants_to_Die,8.00,2803,455
1940340,Darkest Dungeon II,1940340_Darkest Dungeon II.txt,ok,Darkest Dungeon II,https://en.wikipedia.org/wiki/Darkest_Dungeon_II,8.00,6213,1042
1941780,Zumbi Blocks 2 Open Alpha,,no_match,,,,0,0
1942120,The Complex: Found Footage,,no_match,,,,0,0
1942280,Brotato,1942280_Brotato.txt,ok,Brotato,https://en.wikipedia.org/wiki/Brotato,8.00,3214,513
1943950,Escape the Backrooms,1943950_Escape the Backrooms.txt,ok,Escape the Backrooms,https://en.wikipedia.org/wiki/Escape_the_Backrooms,8.00,2462,410
1944430,Amnesia: The Bunker,1944430_Amnesia - The Bunker.txt,ok,Amnesia: The Bunker,https://en.wikipedia.org/wiki/Amnesia:_The_Bunker,8.00,8904,1476
1944570,Boneraiser Minions,,no_match,,,,0,0
1944790,Train Sim World 3,1944790_Train Sim World 3.txt,ok,Train Sim World,https://en.wikipedia.org/wiki/Train_Sim_World,7.62,23185,3767
1947500,The Walking Dead: Saints & Sinners - Chapter 2: Retribution,1947500_The Walking Dead - Saints & Sinners - Chapter 2 - Retribution.txt,ok,The Walking Dead: Saints & Sinners – Chapter 2: Retribution,https://en.wikipedia.org/wiki/The_Walking_Dead:_Saints_%26_Sinners_%E2%80%93_Chapter_2:_Retribution,8.00,4881,822
1948280,Stacklands,1948280_Stacklands.txt,ok,Stacklands,https://en.wikipedia.org/wiki/Stacklands,8.00,3992,653
1949030,Sherlock Holmes The Awakened,,no_match,,,,0,0
1949190,Necrosmith,,no_match,,,,0,0
1949740,Banana Shooter,,no_match,,,,0,0
1953520,WRC Generations – The FIA WRC Official Game,,no_match,,,,0,0
1954200,Kena: Bridge of Spirits,1954200_Kena - Bridge of Spirits.txt,ok,Kena: Bridge of Spirits,https://en.wikipedia.org/wiki/Kena:_Bridge_of_Spirits,8.00,32801,5256
1955960,HAWKED,,no_match,,,,0,0
1956040,Kingdom Eighties,1956040_Kingdom Eighties.txt,ok,Kingdom (video game),https://en.wikipedia.org/wiki/Kingdom_(video_game),6.88,7626,1275
1957780,Ghosts of Tabor,,no_match,,,,0,0
1958220,WitchSpring R,,no_match,,,,0,0
1961460,PROJECT: PLAYTIME,,no_match,,,,0,0
1963370,No One Survived,,no_match,,,,0,0
1963570,Cuisineer,,no_match,,,,0,0
1966720,Lethal Company,,no_match,,,,0,0
1966900,20 Minutes Till Dawn,1966900_20 Minutes Till Dawn.txt,ok,From Dusk till Dawn,https://en.wikipedia.org/wiki/From_Dusk_till_Dawn,6.00,11887,2004
1967430,Ghost Trick: Phantom Detective,1967430_Ghost Trick - Phantom Detective.txt,ok,Ghost Trick: Phantom Detective,https://en.wikipedia.org/wiki/Ghost_Trick:_Phantom_Detective,8.00,30959,4923
1967630,Survival: Fountain of Youth,,no_match,,,,0,0
1968840,Scarlet Maiden,,no_match,,,,0,0
1969870,Battle Teams 2,,no_match,,,,0,0
1970580,Backpack Hero,1970580_Backpack Hero.txt,ok,Backpack Hero,https://en.wikipedia.org/wiki/Backpack_Hero,8.00,3405,551
1971650,OCTOPATH TRAVELER II,,no_match,,,,0,0
1971870,Mortal Kombat 1,1971870_Mortal Kombat 1.txt,ok,Mortal Kombat 1,https://en.wikipedia.org/wiki/Mortal_Kombat_1,8.00,20593,3324
1972440,Shotgun King: The Final Checkmate,1972440_Shotgun King - The Final Checkmate.txt,ok,Shotgun King: The Final Checkmate,https://en.wikipedia.org/wiki/Shotgun_King:_The_Final_Checkmate,8.00,2349,403
1973530,Limbus Company,,no_match,,,,0,0
1974050,Torchlight: Infinite,1974050_Torchlight - Infinite.txt,ok,Torchlight: Infinite,https://en.wikipedia.org/wiki/Torchlight:_Infinite,8.00,3586,558
1977170,Jusant,1977170_Jusant.txt,ok,Jusant,https://en.wikipedia.org/wiki/Jusant,8.00,4589,741
1977530,One-armed cook,,no_match,,,,0,0
1981570,Land of the Vikings,,no_match,,,,0,0
1981610,Wanted: Dead,1981610_Wanted - Dead.txt,ok,Wanted: Dead,https://en.wikipedia.org/wiki/Wanted:_Dead,8.00,2530,406
1981820,Strike Force Heroes,,no_match,,,,0,0
1985170,"Warhammer 40,000: Warpforge",,no_match,,,,0,0
1985690,The Looker,1985690_The Looker.txt,ok,The Witness (2016 video game),https://en.wikipedia.org/wiki/The_Witness_(2016_video_game),3.95,36271,6049
1985810,Call of Duty: Black Ops Cold War,1985810_Call of Duty - Black Ops Cold War.txt,ok,Call of Duty: Black Ops Cold War,https://en.wikipedia.org/wiki/Call_of_Duty:_Black_Ops_Cold_War,8.00,23511,3809
1987080,Inside the Backrooms,,no_match,,,,0,0
1988550,To The Core,,no_match,,,,0,0
1989270,Slay the Princess — The Pristine Cut,1989270_Slay the Princess — The Pristine Cut.txt,ok,Slay the Princess,https://en.wikipedia.org/wiki/Slay_the_Princess,6.00,12498,2084
1995520,Pax Dei,1995520_Pax Dei.txt,ok,Pax Dei (video game),https://en.wikipedia.org/wiki/Pax_Dei_(video_game),6.36,1527,260
1996010,Crow Country,1996010_Crow Country.txt,ok,Crow Country,https://en.wikipedia.org/wiki/Crow_Country,8.00,11623,1852
1997040,MARVEL SNAP,,no_match,,,,0,0
1999360,Placid Plastic Duck Simulator,,no_match,,,,0,0
2000890,MechWarrior 5: Clans,2000890_MechWarrior 5 - Clans.txt,ok,MechWarrior 5: Clans,https://en.wikipedia.org/wiki/MechWarrior_5:_Clans,8.00,2728,436
2000950,Call of Duty: Modern Warfare,2000950_Call of Duty - Modern Warfare.txt,ok,Call of Duty,https://en.wikipedia.org/wiki/Call_of_Duty,5.69,40818,6889
2005010,"Warhammer 40,000: Boltgun","2005010_Warhammer 40,000 - Boltgun.txt",ok,"Warhammer 40,000: Boltgun","https://en.wikipedia.org/wiki/Warhammer_40,000:_Boltgun",8.00,4670,754
2009100,Immortals of Aveum,2009100_Immortals of Aveum.txt,ok,Immortals of Aveum,https://en.wikipedia.org/wiki/Immortals_of_Aveum,8.00,6725,1087
2012510,Stormgate,2012510_Stormgate.txt,ok,Stormgate,https://en.wikipedia.org/wiki/Stormgate,8.00,1778,284
2012840,Portal with RTX,2012840_Portal with RTX.txt,ok,Portal (video game),https://en.wikipedia.org/wiki/Portal_(video_game),6.38,35618,5844
2014780,X-Plane 12,2014780_X-Plane 12.txt,ok,X-Plane (simulator),https://en.wikipedia.org/wiki/X-Plane_(simulator),5.56,924,143
2015240,Dwarven Realms,,no_match,,,,0,0
2015270,Rotwood,2015270_Rotwood.txt,ok,Rotwood,https://en.wikipedia.org/wiki/Rotwood,8.00,1563,262
2016590,Dark and Darker,2016590_Dark and Darker.txt,ok,Dark and Darker,https://en.wikipedia.org/wiki/Dark_and_Darker,8.00,6393,1058
2021880,Ara: History Untold,2021880_Ara - History Untold.txt,ok,Ara: History Untold,https://en.wikipedia.org/wiki/Ara:_History_Untold,8.00,2527,388
2021910,FPS Chess,,no_match,,,,0,0
2022180,Miss Neko 3,,no_match,,,,0,0
2022670,SONIC SUPERSTARS,,no_match,,,,0,0
